"time","HR","FP1AlphaMean","FP1BetaMean","FP1ThetaMean","FP1DeltaMean","FP2AlphaMean","FP2BetaMean","FP2ThetaMean","FP2DeltaMean","F7AlphaMean","F7BetaMean","F7ThetaMean","F7DeltaMean","F3AlphaMean","F3BetaMean","F3ThetaMean","F3DeltaMean","FzAlphaMean","FzBetaMean","FzThetaMean","FzDeltaMean","F4AlphaMean","F4BetaMean","F4ThetaMean","F4DeltaMean","F8AlphaMean","F8BetaMean","F8ThetaMean","F8DeltaMean","T3AlphaMean","T3BetaMean","T3ThetaMean","T3DeltaMean","C3AlphaMean","C3BetaMean","C3ThetaMean","C3DeltaMean","CzAlphaMean","CzBetaMean","CzThetaMean","CzDeltaMean","C4AlphaMean","C4BetaMean","C4ThetaMean","C4DeltaMean","T4AlphaMean","T4BetaMean","T4ThetaMean","T4DeltaMean","T5AlphaMean","T5BetaMean","T5ThetaMean","T5DeltaMean","P3AlphaMean","P3BetaMean","P3ThetaMean","P3DeltaMean","PZAlphaMean","PZBetaMean","PZThetaMean","PZDeltaMean","P4AlphaMean","P4BetaMean","P4ThetaMean","P4DeltaMean","T6AlphaMean","T6BetaMean","T6ThetaMean","T6DeltaMean","O1AlphaMean","O1BetaMean","O1ThetaMean","O1DeltaMean","O2AlphaMean","O2BetaMean","O2ThetaMean","O2DeltaMean","A1AlphaMean","A1BetaMean","A1ThetaMean","A1DeltaMean","A2AlphaMean","A2BetaMean","A2ThetaMean","A2DeltaMean","MediOrStory","SC","ST","Resp","HRV"
247,88.4451589958159,140.877028012924,84.079217853135,166.261765271333,1469.91157980303,117.970382256918,84.5012042087824,165.261667548213,1017.84649113727,170.536234835803,98.8017122482356,223.780717311929,557.128371181164,144.853219045076,80.0289797776061,157.276655732766,402.791542736815,154.905777948487,84.7104407051706,122.351371326044,383.501739796224,152.35713938446,88.1568956381709,164.836734540413,303.452577290841,120.418412247546,91.9289596778169,137.190077790325,333.219484510208,115.447786706295,117.290842602506,156.87002962432,215.022493870079,141.904550566282,91.9433314534951,85.8098610534174,205.54538701295,162.747339730377,74.7524473910717,134.535145016865,325.502969297616,81.6072693446309,66.7314556053786,122.690441578903,277.409000593535,101.952291968582,77.7841700372408,167.033641943412,390.652236930863,129.966427212242,122.058191191478,95.0027926325145,358.390426119769,124.895248617596,99.0214870651294,96.3674272296083,299.366535048643,91.7071655711808,61.1379137973449,118.53603819062,307.574776171196,271.961888295085,117.901965860242,166.387271611106,378.476320838979,288.312122781031,123.574081430828,175.109139780302,384.887806011251,246.611527619478,141.033023616413,198.228152945948,444.408342483053,281.455985889162,123.797201549001,169.403364859141,378.504851404404,144.338989875228,118.23389920569,148.410313633304,518.407878260018,244.810912407544,128.656661281399,219.193422755631,504.052393236999,"0",2.398,0.973254998879904,18.829,160.064671300896
248,94.82,146.88998157072,88.5143944705049,185.901511651611,400.133275546013,116.157831321837,98.2280463940414,183.108516172883,299.057884569248,163.710343717414,104.661628990303,97.2554116209101,245.651849317191,170.218985816325,94.366196353751,79.4282767885213,136.428632510552,188.994635203186,92.8963173833122,158.404809806903,180.07574356913,140.535392434664,114.431180404047,145.431501023387,201.055985911097,80.4357152079862,102.858990460041,131.36163477999,194.306230326245,145.048995291063,153.364294406366,113.591999695616,207.039117973837,125.512225662261,77.9407863869915,146.753326877027,97.4882911749371,170.466748273892,76.4769557486689,167.501439316498,151.92593501707,110.872385261243,81.3298510957234,92.5483973306412,147.99802586081,119.015480298159,91.4477778832586,165.193218346207,272.897647345168,234.232350617836,163.662346703349,128.77557722694,153.187809035994,187.142476213115,84.8598568179036,139.386397832503,145.392307786099,156.902271374298,68.9352862319844,90.9877609839742,142.358583870978,297.529210924425,137.602889701402,116.50462361926,189.407622808146,307.957727063899,143.016702415592,115.479335957396,199.785336986221,325.250768469297,173.106171082593,186.25663693777,237.23904170436,315.60154063155,139.354454848489,123.639689810841,199.098523141948,199.431877478386,155.254955074586,205.249352660924,301.196333460607,219.727819673555,145.294863986145,185.022394064045,378.507231409053,"0",2.39308786610879,0.96908535131268,18.829,159.581164930563
249,72.4874225941422,120.828036562636,93.7953516954484,241.476930062735,1494.07783026202,119.268088533902,92.0151571777297,191.726819486415,976.769533655742,93.2356586250012,97.3998437482788,106.609001632134,485.445383256502,124.360997307156,85.2378357346283,81.2015182374243,210.175431475416,96.2094962113483,84.172986367077,109.576584881872,259.810821634666,136.312171185548,74.172467367284,121.41563067976,246.247163979386,107.513805849789,99.7625744925539,169.790862086109,278.384240348762,61.0793061076833,158.005651992761,131.682747435839,144.858175593098,74.0445134976036,85.4461137643163,125.717490172279,143.382693357615,55.5353521506752,82.4747532925662,141.06447666036,144.466098592183,74.1912317906655,65.1901227820819,104.560863855308,172.082826989195,92.2528495115089,132.502470805428,176.929551821432,465.414688857473,128.756937234287,120.535273667619,143.798224726099,315.962050180808,96.3137554356688,99.0679746435814,189.559762949168,310.858790478684,95.0617386091399,87.0640549797045,142.191082055368,278.866352840816,129.880696361794,102.012009342995,118.376241595477,309.16874374546,141.083588798458,110.916224814914,138.655468084232,305.690558529362,166.063003864645,135.118853278637,149.229268900503,443.902349620647,135.651914712169,108.696517454222,141.07807970345,301.618580045009,90.4525409371048,115.332574724777,193.511289467393,613.72885467211,118.564865622257,150.426883721087,145.825782420763,460.887619366869,"0",2.38710041841004,0.964915703745456,20.005,160.948757062249
250,90.3422970711297,139.585591046236,107.000300502469,289.714606146483,2787.05843736966,116.057629288814,111.624441228557,234.696443458742,2019.58151728057,84.9077272704759,133.434140785719,129.141275127146,732.727683034853,98.9276645677793,84.7895811672969,120.99600616357,447.26083461042,81.520637842875,78.2532206783346,86.0769578179631,601.283786201199,131.312777794373,93.9478376253881,136.61200974856,426.413050105633,131.194357788884,141.515420508092,155.886321215637,726.910950632786,114.08803793835,126.960548410967,149.992071364752,367.276867198657,100.461783800041,72.9791202639926,79.9552269198897,270.587801231162,121.08801598022,68.5625337672801,133.720121649948,255.0174052545,89.9752260401136,59.928099605135,103.58651855125,342.02426565213,174.375139922772,115.331671703313,243.89684544028,479.989503869311,119.997724557497,119.497279756371,154.11547206222,612.770840268925,113.336402037551,89.7566721868885,105.238666558534,643.194619518363,115.749490375832,82.5811407518722,100.824592490069,514.244489229137,140.903849172739,110.623924278687,121.322352217081,818.838042194274,142.898985054461,112.151634539552,121.592580509791,826.734106464627,103.546340686262,162.081251296969,165.625966724193,870.398678231523,147.383358693338,113.29009499704,122.227219235252,821.116824533547,175.017951818192,129.797969921709,186.019226874156,811.162940413161,181.579337678024,144.772191475059,214.356697430132,843.097606440379,"0",2.38015062761506,0.960746056178232,20.005,161.582683911754
251,57.1089246861925,123.025637714908,80.3663364981527,114.85880994899,575.242312209967,130.507134084817,70.2013401077582,114.98017031604,452.469717780379,142.474886080981,104.358633248739,121.246950830368,234.347536045798,116.950930477943,85.7236566540864,130.049990577278,249.525395752661,111.02734924635,64.7517403863916,77.9743063214804,213.801296952555,118.351225609997,68.5177311616475,80.5582539148528,352.968415011827,137.905893886102,70.7679773553047,79.09770316102,313.862166766336,109.35060375892,122.065922745484,138.678401117405,184.404655854541,94.6418116801435,69.1417746493489,101.118012541306,164.351335896057,105.506967748127,58.7717632538376,120.361505560382,152.987522187629,66.4436199991388,51.8730148076282,102.590043007674,85.5998197252701,154.896360074247,80.2018693084297,107.025469294778,236.975102850055,167.770799703584,86.4531298972872,77.8558248497961,262.871244963335,138.687122124114,74.2471299303558,108.96356873228,297.469485201589,93.8317924111983,64.2584612257791,135.841613214067,228.434464953024,166.894530815301,119.25252218222,134.929039375279,186.174120044985,164.752648237401,124.197914590262,137.692584789894,220.163168958356,284.933678014045,132.806710534273,114.813973389289,230.421056959383,168.118522310732,124.408272711901,146.175228387124,226.845534923327,82.1567562890854,109.782355362976,126.685822114264,332.029835602654,174.433106859609,141.410484036658,351.895251419871,501.98988906168,"0",2.37216736401674,0.956576408611009,23.709,165.35418133641
252,96.5510711297071,165.238723612357,81.9347805802876,424.60850494601,1550.96353797605,161.127106567655,78.2722539431783,334.932299942818,1113.56876685788,173.439455885512,107.729057450243,92.9486734785669,481.986737709607,115.025863331361,81.249399388496,94.8811769510349,253.925130727576,104.974791082405,62.0381828201815,140.539389364922,303.418925613331,146.715974986076,79.4866212517885,134.95366263905,347.354631243277,106.977056960026,88.4580638797371,192.248535046276,504.980707600698,128.836205455348,124.047020257824,159.838549828524,171.354791184118,151.408782450963,72.1702342390711,147.314360393932,198.818063805685,125.485000047904,69.0917733987545,160.989606015303,223.656208207104,90.6260470162581,64.1559176193557,133.8912913114,231.099753120113,185.429589178199,98.9211478413964,136.943067420896,209.858613102735,159.204647579496,89.1970767909859,176.789900329117,378.935361767271,135.845658494405,80.7568537613747,157.805919624903,409.616582739708,122.948900440425,63.636146286264,156.873162897884,331.032137843407,186.653636492964,117.428190960158,135.192216398323,475.25377797589,181.597843332516,128.35248809013,142.102860860039,480.709595660447,331.695840410623,102.430637283243,204.99625488604,528.044429837258,183.398850962343,128.346033499492,145.811937991831,482.587878826599,187.542781838618,132.88308604314,203.74026615388,417.812997338426,320.677140993615,259.213878845067,273.085680443618,526.489527362282,"0",2.36613807531381,0.952406761043785,23.709,170.893339642128
253,75.7053389121339,150.229904920478,102.015323927701,545.768279391921,2332.46935949429,121.304623356329,99.0088155513105,356.585679411131,1552.31265138391,94.6192581982011,118.115551099817,260.930721471018,1019.66492597682,91.2917812866121,82.7004147194294,131.393403305051,406.25106763027,82.2023782586093,68.7492195536816,94.0683128275128,360.699289009106,106.777605840801,75.8210863878226,107.092854082409,363.576943189298,113.748306311565,87.047946064996,151.784241364628,504.850849751502,85.9305786520007,97.8513899021289,109.436728234117,315.505628322107,89.9534687264714,70.4308767851832,99.0984232174269,254.476184909824,79.3438755644284,76.0699816539364,175.560311489652,350.044864892951,113.372965153358,66.2369787719647,171.244602621597,368.392394485208,111.93205253313,85.2059290882225,235.463255569829,535.036608064988,96.935249679876,110.274256138014,168.981656765084,455.146164582749,115.347658831041,91.2538317755907,113.04687314303,515.834476069905,69.7275433046887,87.7562711595146,169.412070022815,545.046902964438,112.478947960249,99.3754053009472,133.261242976715,577.054403200407,132.467135512303,103.873151986293,140.408884999535,581.380053181615,108.202937470412,114.681267015337,225.559088848501,683.514854388746,127.101502359835,104.835117798339,135.9135247572,577.514449389908,115.251984480159,127.939750630473,182.506586699211,580.197216777443,197.56901618983,120.120507271413,138.378792433828,710.92326426792,"0",2.35815062761506,0.948237113476561,25.8853347280335,171.93957461056
254,99.745,158.891352891626,120.719513639146,504.859387585064,2872.94227597778,125.876507694199,102.493373336361,340.107852888254,2020.05011921392,102.457911193937,100.983445194037,209.94955079953,956.716556479507,110.107092319791,70.0088710271441,168.095419656224,382.81885060864,97.6363517528542,73.7855909612449,109.67602302065,528.306484849236,94.8280177405343,84.2977604371857,120.096964633882,488.532418034995,85.1495457101136,125.280344952181,199.043415274298,676.897658971191,104.069928964117,141.310704091055,154.346199503112,434.243398554558,58.4781862935746,86.4878454992254,126.89736021511,313.961627792946,106.784837097495,77.835762027186,180.610018270479,339.592761460167,119.221816334647,68.2982499696471,184.1542945748,309.606689464965,128.340184119838,122.541844646845,148.385178515094,545.679773406738,155.053627590195,120.547016173854,166.718717312444,605.738699888505,69.583995069756,108.577446358796,200.864151111271,569.152751284226,151.356739454378,98.4065252852676,183.464347862479,514.937341974339,158.158135508234,124.177121279174,155.653335967385,739.369692296793,171.956322430129,133.885541700572,154.331849171012,740.021399980025,224.299209183715,161.115908443315,175.396352296007,763.514920229432,168.334474896035,128.824588136068,152.861266238563,743.805773571305,244.663660715057,123.004469759447,214.918889522452,890.73390144319,135.335497288508,147.772872042774,124.818036454097,849.02021688643,"0",2.35410878661088,0.944067465909337,25.951,173.544182241425
255,76.8947907949791,130.481253795385,77.5404366066086,144.449876731993,1588.75986655626,139.812534754972,75.5037917302064,126.841904827599,1136.82735505289,131.712153982336,98.1415851147656,152.334810842391,507.339844080655,112.712557503165,86.5341767587537,94.135848468971,369.31213155648,115.048758132162,68.5458005746062,91.6184327892697,394.963160705446,99.9338085749081,85.3810494115755,98.3626065503695,380.895619618134,95.84856906249,79.2005056988219,130.326808741377,387.767630358616,151.373961499945,135.745608556765,105.208951880996,276.235013775695,96.3947048735082,78.9897671007344,98.0704210635137,153.200064960036,90.7671387252223,80.7257262296006,181.857553068392,236.703784506857,81.627198377044,88.5324258662543,135.113436274331,179.376008504202,134.993793701272,81.502040753201,121.204588519618,344.236784969145,215.504765805987,124.67663928419,116.098529082439,432.01563171488,151.173135992938,86.6200778875922,102.351159785561,417.87909478625,117.005064125347,88.4337607024236,160.259683601615,346.745822128797,150.75952453279,121.80407660649,166.604024813308,463.547698993868,163.027494178309,125.935165078046,171.200596806219,469.134706047476,144.754443897677,131.343194329444,140.167068826216,499.322634027451,155.828209213165,123.701424092809,168.962381665234,477.664982362342,222.514625471133,137.768845554724,162.498652638075,560.734753397796,210.175626172838,128.453116379633,129.351765536087,607.136447273301,"0",2.34823430962343,0.939897818342114,25.951,174.916575463755
256,105.033953974895,152.552993740724,89.6376933332098,299.859126035668,1605.33458038164,166.197927848831,96.976697366261,251.29482993579,1152.15961979714,83.5839765967653,110.547796533556,298.537067519938,495.300442313404,81.9660853089581,75.4415626317315,189.537719220658,273.882024661296,101.019364179629,66.1514441676849,152.381071094562,383.554055134236,95.1507496139888,82.5577755466749,148.386850051889,282.262546184857,96.0917337987327,111.994785222692,214.154655209494,506.429813581395,89.1095954779143,93.2965675855178,185.819373243324,303.237429861938,86.2033121044673,57.8785785179118,110.705422313802,320.487717721588,81.9900231915646,68.2457436682944,175.550605173961,225.796869464328,94.1110223667668,50.1974505099257,112.704217443062,266.291011115201,84.2187139972321,103.767227323031,258.956536872517,300.339221130155,75.1096969163616,108.050344395393,186.307524869252,465.514920356414,87.1703387254509,80.2633360895143,244.785782963045,408.59357523297,157.911688754313,78.9736585219606,182.857526963097,484.099974433807,122.377979111003,97.4230020330473,183.681546325302,356.37649033311,120.58936865637,102.669803590632,193.808382919841,358.692783449612,149.232920548411,128.480170809878,226.586381605706,519.390353700127,126.817624821322,103.187242841852,195.733612580417,362.901452559093,87.7438947250769,91.2610961236698,113.239408939974,423.107745454656,203.287106892668,107.269933136334,262.084362607633,376.880423146392,"0",2.34018828451883,0.93572817077489,24.005,177.335775185332
257,103.518271966527,149.358737391214,102.647515518908,278.036824028073,2017.29666644446,96.0643400328601,107.050620606722,205.583976357427,1453.62714321142,83.5893438905286,135.36200692507,194.267761043719,503.851989011712,85.6002603312004,101.526437103356,114.916442097841,335.102846502919,71.7937095456196,89.1272089634329,162.345345936359,302.750767151271,75.8028879147732,88.9375151240711,154.490691368324,342.030629949107,56.4966814836828,152.97848436913,135.113865541312,695.895394109667,89.017684786553,109.64200287541,198.245112284799,304.750559429464,78.293152478222,76.592569428463,100.332275444749,369.887929138677,100.766370601549,85.143941586663,141.093595399393,437.221112542019,92.3386760686714,74.9370612293362,85.9026095369173,359.645911011128,103.2285034896,105.56300822047,144.282059251067,266.0679737553,81.4374176105916,124.381630430329,143.802238279431,400.23478459169,118.642912974598,96.8506161849954,131.15325242741,373.087434722421,122.895481239848,97.7154181238964,117.560364628939,544.043191008553,97.7486591980099,129.625915636275,125.360901062646,498.999702168089,102.426510112538,135.869448581818,129.512970749428,489.206918753605,108.545073049379,162.383507959006,198.891278123999,508.083358641589,104.27857554218,136.602963886377,131.210791892636,483.22647256652,152.556223130175,128.612819501767,215.663248284077,400.568385906447,138.098383017261,141.707937904056,169.270371716986,519.828423613134,"0",2.33613389121339,0.931558523207666,24.005,176.652031110196
258,113.393489539749,266.896077890476,103.987530998658,424.421365549964,3440.46085168363,181.755506860586,84.7573667867341,328.652226006999,2247.59949148902,146.963086902572,109.960474168542,301.382905266378,1507.23663138648,106.699276039295,79.3828814324444,168.26876046904,623.750458942952,131.115464980985,72.2760206433321,164.218692433406,652.575646888007,123.241731616864,82.276898140401,237.220390849581,540.13388806588,98.2634044568546,114.483340568373,276.395558349536,647.942128947158,117.694855785808,114.032180140703,176.128950321913,266.730342550461,127.265881148702,75.8092890911555,137.766060504387,330.840256899102,153.994113863381,74.6664610892146,74.920988745938,441.255605105096,82.2538106304474,68.5298888609575,118.607832598764,508.816225984807,175.520006896359,121.334944254627,191.359065764683,723.616884303062,107.607119346712,112.853860343162,169.24114188396,658.547964368773,97.7582770100584,84.2435224003081,157.631204058641,517.856431193842,119.979790507931,86.6245040499283,125.627883635075,719.386039464911,189.169168494323,96.4449644194869,200.778818385509,908.158870902615,204.056784725658,105.342174522104,197.72613520148,925.59910222064,120.035795270991,128.293889857275,208.044526099255,847.290764739283,212.046088973514,104.107394646121,191.200267902149,915.397995412927,159.590171406731,127.278463134732,213.620265880644,737.387216623439,269.063483800858,148.26212592176,185.436907691978,1208.17970095942,"0",2.33214225941423,0.927388875640442,24.005,176.344124071318
259,105.209623430962,222.769166644297,99.1513501651954,644.457214794949,1961.67800628187,156.623929351361,86.830183727312,488.852811124158,1415.7792237505,176.609075545777,130.313324335482,248.842289363094,488.080715048581,165.909754287416,91.291350955996,98.171377861606,273.911349515551,121.639135016075,68.8047532458174,123.229912254577,405.948285728247,130.75747612065,85.9684797356933,178.269759264749,444.258859642951,85.0202412441611,93.3279138160104,330.838823704816,541.875182773927,173.872518021671,129.620726933768,131.687976648611,494.592323080216,92.4289894201817,82.2121188032023,188.81569991346,243.28654632306,84.2686595741592,69.594173363527,167.184273007659,242.869971238874,66.1368990583838,66.5733802337863,109.22350775177,225.181645770002,138.419867020142,104.82948112853,276.706453404254,191.761882975537,94.2460328844875,125.591593990009,291.761621249138,439.645386966358,101.554987989788,89.6865529901456,285.858740310196,278.986259107348,101.06751879358,67.36525744688,314.238335814128,396.302108382806,207.190515305178,130.846985242607,156.453713795216,523.127446370024,216.357864690196,131.967444218214,164.777094288289,521.551971820016,109.178650821182,133.125722310921,282.45861027825,570.358440641582,222.033080397965,131.920926931436,162.298671622102,526.554607906986,98.3455336493608,160.011760509855,244.311788133546,790.514590086582,232.009365834724,171.374787741639,119.376468840324,666.472661256056,"0",2.32715062761506,0.923219228073218,18.829,175.920215313237
260,111.059774058577,136.76430617749,85.3870126189355,210.676119288252,1709.22754034055,147.941971162067,89.506182326375,209.904919135385,1206.31519155471,157.79714462246,97.7164137398744,205.474566250163,450.210779344152,173.134435510635,95.5145072838762,135.792256059626,316.754983996489,146.637944649903,103.102237238586,106.799400420629,430.804846563647,145.63273425206,96.3011377241283,159.046563053218,401.09887196289,108.836959802983,93.4745393885148,217.25586117056,470.226225312253,146.245454360247,176.164207146387,196.565920382521,345.350872547258,88.4015212471135,68.4592134778151,123.002090154814,195.307572479256,141.030491478826,76.096870637272,119.04528580902,189.430073638488,165.939813189177,73.4207015823788,114.830300160451,197.369481652875,99.7277976852642,81.7204935277013,277.218999126072,439.088692763242,159.400031389239,124.787474764079,214.601261832552,442.722087609841,83.3575012256357,80.6300819273963,230.113562995115,363.874028159834,136.458642545042,79.9620894386643,200.752047666264,406.759492178939,181.587569228456,128.842491580865,162.64063419975,338.595216549574,189.56372066192,133.979149583807,182.921056394027,367.655421250746,208.518205240584,157.668732565372,226.295865725947,529.423922641438,187.22115242558,136.481746345674,172.053257516246,369.883982060171,318.103907600644,143.005053625237,164.108392601457,641.028830904449,275.557269542362,142.754237522708,239.799730351474,614.695073196142,"0",2.326,0.919049580505994,18.829,175.373126691818
261,111.309,179.552791327722,95.9331500376273,371.794143219505,2141.95617552366,153.320682109779,109.780018048607,328.53063376816,1568.85383676237,260.410340684657,136.435147832347,150.894300330684,379.710140047738,145.109341034478,80.8648269534121,183.900206022891,393.035423358315,117.139561957976,87.2550677806897,170.815012095877,445.051590401882,131.748240655897,103.588575614029,152.379427591522,512.136951342715,162.860551491455,124.478480758602,251.922173644175,854.860650714478,197.968743570834,169.430183914002,203.937499423631,489.99764365201,94.1035806218171,76.4016441403724,178.331456348228,265.554102634318,72.8808833284977,66.8814581481957,182.359222842689,278.489214869609,60.4532750323683,57.7881890766345,129.193748881382,162.504924370751,126.593582232935,117.951478489368,116.436106804655,218.467675143439,113.260548269155,123.861371670237,142.516701868842,541.122634724741,83.0818713253852,79.4403229040277,159.705625872882,377.228673379545,58.538074242025,65.9394713669876,145.385998615004,401.5315088197,297.658562532424,153.168423812905,172.324649430567,567.216792553519,300.751398955125,157.335356657821,183.624451706831,576.567203540144,139.13311957792,158.070147191287,219.181131543117,669.670699053145,312.199784743611,156.873918864555,175.88411443908,575.027038168351,194.95791328346,160.248328547024,172.659991567623,829.509490287888,305.315780804331,141.750099686089,150.987617811365,703.294067626255,"0",2.326,0.914879932938771,19.7522635983264,174.698853564426
262,91.5872761506276,166.087341493171,131.447785962942,319.757214244126,2677.04861525487,200.063134135993,113.577856556684,267.337898365584,2150.19039586293,151.107169461304,137.118322808212,291.943032874779,481.963888971645,107.992730416783,101.80804078381,155.034572536937,314.47236808428,119.921103470442,83.1390207257344,102.284434068371,504.043038623249,137.752416220572,88.9316867893724,151.120675230908,707.822953724254,125.69675527969,123.708338686248,252.159255897416,1113.86807778233,165.547061765914,147.223960012161,211.814309212299,742.660512834143,117.17014101221,97.3634844815433,135.331550572331,355.548372032827,111.695847957099,84.7476046178745,129.157778830273,295.897869211389,91.3218122017985,66.7211899862849,161.938209983498,277.303129475907,181.940621321309,106.841097347816,256.025230881847,146.935339445495,91.9415707470807,141.957066576148,139.009067703357,751.678802065381,71.4874792421343,123.877252276714,128.822593115956,464.733533896115,133.964550907601,89.3557668252175,147.877800179479,454.777664565654,215.85274276726,156.831271860607,156.671397011991,555.727819979706,223.053822143992,168.182477890523,154.311759510207,556.284032612484,209.986704941617,213.241854441933,143.431320057101,929.708263518958,218.452893994271,167.960556072084,156.485277698551,548.084303277756,183.61934091174,127.543599828863,140.261799195108,1118.23315609706,289.203883853718,188.741292915088,222.829811172509,689.280805715838,"0",2.32882426778243,0.910710285371547,22.074,175.519725357631
263,103.91980334728,179.91789984505,101.622150904232,546.419213497907,2636.80356357726,169.341778490002,111.012231045501,346.74278140492,1945.61075557672,143.136957520047,108.855990670544,227.272261529965,620.0690215689,97.7326693994976,83.6222466449657,96.8519472283114,405.783277398795,129.901191554221,78.0374127714569,105.426257462639,529.091179253388,153.821533435854,89.4422498180219,86.3517160068253,620.313321093001,111.32200083986,132.251893558405,107.126707499003,887.059138504258,179.286147679229,107.75927326358,70.5583059656014,331.998849679939,97.1977787850119,65.1119254791669,164.697866694235,230.329092195186,129.9499719814,60.7478190087755,213.87160565674,299.487935713476,123.017688852065,52.237052016277,134.840234222119,255.632106472368,135.994955368342,86.4772895697763,102.729599332431,255.528434151593,124.133314106735,128.334461537615,110.577737924295,656.716689370643,80.5406326398258,83.5845931714249,182.366815855509,669.280340993944,124.946984378118,88.2087646193957,175.347843882913,543.210354966117,237.127296928144,138.656296275647,164.051636333683,720.361280119681,243.096789489671,142.757297974847,177.883519332377,756.842206374402,290.285884524336,171.962672744625,128.857923841932,942.512084533947,245.947777603437,140.811724295442,181.190810929471,746.767269916876,173.972024061651,120.165091069441,139.425172714124,897.385409431961,174.047073900422,118.901567983802,199.849620075117,789.441920716025,"0",2.33090794979079,0.906540637804323,22.074,175.430303608389
264,111.309,112.099537907112,89.309552218826,265.683829329942,1139.49197487299,84.3683646239173,86.0986143440134,228.445815737831,838.434068647014,103.247767176638,120.361834404374,141.057079117242,347.919167053093,92.2328145372729,94.7755620361498,114.908803590929,211.365154578158,68.748620901504,76.6129034072002,132.217661689324,301.444141918242,111.281174192038,94.4055272966974,170.648635308007,263.740234386278,110.681166650158,82.4373947782834,80.986854491707,318.326378367167,73.1424304772127,140.116425523314,94.4144532386639,147.88962742412,63.2007991701145,83.535387114656,82.3200792910479,144.384161997826,53.5878053555712,75.6823198855575,140.851679763611,180.386821346875,78.8285663965211,58.3657686682925,83.6844691558713,190.470689135841,150.661219407419,74.3852721853692,194.107561888902,267.182933260204,143.478294877774,115.63063016382,83.6227583378761,328.89100653169,110.405500314665,80.8430574361765,103.589321661806,345.8376204629,81.0552731559527,68.9719474647723,89.7513635760053,315.210759676052,188.152067781585,132.123244843179,194.473124392129,276.505578170685,198.929152639455,141.82647247919,209.380588881636,299.422145461242,197.440635597527,148.209742818639,118.985442860751,347.246115512854,200.361205995716,141.239236970083,206.344739691937,301.736350783344,157.721050917921,120.973097047606,199.137162679123,371.076794033527,133.922497378238,134.223674317823,229.260228055585,572.110236506912,"0",2.331,0.902370990237099,22.3476150627615,174.970873659964
265,114.831493723849,201.365436898126,98.465756405075,317.56716117311,2287.63436121357,158.543071999774,93.9226119876891,255.531298002877,1616.46588444784,86.0733961249568,108.884093168802,194.373355643603,685.664337860168,135.720328889484,79.196961364859,69.7525254619062,227.635460355195,154.010878613344,71.6035472147551,82.4257651907745,383.366947151283,143.057575557518,77.7735480209651,162.356598672995,490.00741635388,142.513068318333,97.5791804806887,188.868218346957,548.546213990611,169.36883540785,105.705243826265,158.16692385504,317.485891977034,67.966661029138,72.8008442927304,110.653299538143,267.805234655142,103.720665864324,68.839187250757,123.826255125833,295.481069979668,106.502184764849,57.9956160191573,107.684995209037,261.94334812612,119.361197919647,109.971170727524,231.79881908644,391.69136581601,173.298958023771,116.054126018562,225.648150415231,520.773658019867,112.520023989307,80.7191694139931,156.301183231537,451.141172013054,82.9281821274647,83.4355810399949,143.956453170414,358.654787850954,233.98188370206,141.998071022238,136.302329550828,570.12169588283,254.217508285898,151.77497716542,128.229553440245,582.624577638455,163.952513246076,119.348756333793,195.589565498937,583.804349055316,252.801425099139,147.770178991227,133.830002797856,580.408492106591,239.670466268476,118.608155056774,186.258765385352,791.781488987998,245.346868899427,130.973689110513,189.444218689309,615.003978784481,"0",2.33189958158996,0.898201342669875,22.593,174.355105055322
266,102.301514644351,144.755205499338,96.222030480454,470.838253072449,2413.55795127251,145.825835852864,96.435762019583,307.444351556453,1583.62538147622,98.1515433733814,103.932229962165,143.193249362005,999.497073600147,81.5261900001433,78.3159771861518,107.935256316655,338.491753721884,109.027866153208,74.550248865438,98.9349312666713,319.019912425469,132.617159659923,72.6391147903414,139.225794507124,298.245599365895,142.780680666701,104.16758409969,134.469909096592,546.453697205174,135.236854518088,180.867881728508,161.268949827916,286.135805107123,47.9706311311696,67.9986478249075,112.362386445894,423.27614553337,50.7825943656428,61.7568816852439,150.467130450087,491.051963355069,57.8338637575179,48.3452005591903,106.290865543978,453.385050229921,121.451864286777,103.334048967097,202.46353088661,465.523799737785,121.564963586539,94.3557722564784,162.695046018394,541.785662042515,79.2001285032949,76.7863656705658,143.119732423124,650.24786614731,68.8883703097811,80.148084627501,153.431833727738,669.487672346603,105.367204901086,109.169663971657,97.0925237035714,549.157108951789,113.341547605718,112.76366946946,102.698052753917,555.083533343215,163.705095448148,120.712420538227,166.823866507037,640.478300027597,108.391380673754,111.376473121021,95.168854450718,551.319769063573,140.007956077727,112.895431130776,202.34276471847,616.587680590228,113.057295968376,123.355822849215,152.69122237091,639.70244324537,"0",2.332,0.894031695102651,22.593,174.289615510708
